RecordType,Date,Time,Temperature,Humidity,AmbLight,Battery,MotDetects60secs,MotDets0-9secs,MotDets10-19secs,MotDets20-29secs,MotDets30-39secs,MotDets40-49secs,MotDets50-59secs,Lat,Long,Timestamp
1,25-06-02,20:54:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 20:54:00
1,25-06-02,20:55:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 20:55:00
1,25-06-02,20:56:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 20:56:00
1,25-06-02,20:57:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 20:57:00
1,25-06-02,20:58:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 20:58:00
1,25-06-02,20:59:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 20:59:00
1,25-06-02,21:00:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:00:00
1,25-06-02,21:01:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:01:00
1,25-06-02,21:02:00,21,52,0,161,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:02:00
1,25-06-02,21:03:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:03:00
1,25-06-02,21:04:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:04:00
1,25-06-02,21:05:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:05:00
1,25-06-02,21:06:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:06:00
1,25-06-02,21:07:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:07:00
1,25-06-02,21:08:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:08:00
1,25-06-02,21:09:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:09:00
1,25-06-02,21:10:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:10:00
1,25-06-02,21:11:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:11:00
1,25-06-02,21:12:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:12:00
1,25-06-02,21:13:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:13:00
1,25-06-02,21:14:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:14:00
1,25-06-02,21:15:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:15:00
1,25-06-02,21:16:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:16:00
1,25-06-02,21:17:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:17:00
1,25-06-02,21:18:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:18:00
1,25-06-02,21:19:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:19:00
1,25-06-02,21:20:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:20:00
1,25-06-02,21:21:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:21:00
1,25-06-02,21:22:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:22:00
1,25-06-02,21:23:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:23:00
1,25-06-02,21:24:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:24:00
1,25-06-02,21:25:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:25:00
1,25-06-02,21:26:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:26:00
1,25-06-02,21:27:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:27:00
1,25-06-02,21:28:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:28:00
1,25-06-02,21:29:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:29:00
1,25-06-02,21:30:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:30:00
1,25-06-02,21:31:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:31:00
1,25-06-02,21:32:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:32:00
1,25-06-02,21:33:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:33:00
1,25-06-02,21:34:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:34:00
1,25-06-02,21:35:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:35:00
1,25-06-02,21:36:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:36:00
1,25-06-02,21:37:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:37:00
1,25-06-02,21:38:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:38:00
1,25-06-02,21:39:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:39:00
1,25-06-02,21:40:00,21,52,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:40:00
1,25-06-02,21:41:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:41:00
1,25-06-02,21:42:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:42:00
1,25-06-02,21:43:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:43:00
1,25-06-02,21:44:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:44:00
1,25-06-02,21:45:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:45:00
1,25-06-02,21:46:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:46:00
1,25-06-02,21:47:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:47:00
1,25-06-02,21:48:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:48:00
1,25-06-02,21:49:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:49:00
1,25-06-02,21:50:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:50:00
1,25-06-02,21:51:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:51:00
1,25-06-02,21:52:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:52:00
1,25-06-02,21:53:00,21,52,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:53:00
1,25-06-02,21:54:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:54:00
1,25-06-02,21:55:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:55:00
1,25-06-02,21:56:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:56:00
1,25-06-02,21:57:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:57:00
1,25-06-02,21:58:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:58:00
1,25-06-02,21:59:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 21:59:00
1,25-06-02,22:00:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:00:00
1,25-06-02,22:01:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:01:00
1,25-06-02,22:02:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:02:00
1,25-06-02,22:03:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:03:00
1,25-06-02,22:04:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:04:00
1,25-06-02,22:05:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:05:00
1,25-06-02,22:06:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:06:00
1,25-06-02,22:07:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:07:00
1,25-06-02,22:08:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:08:00
1,25-06-02,22:09:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:09:00
1,25-06-02,22:10:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:10:00
1,25-06-02,22:11:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:11:00
1,25-06-02,22:12:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:12:00
1,25-06-02,22:13:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:13:00
1,25-06-02,22:14:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:14:00
1,25-06-02,22:15:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:15:00
1,25-06-02,22:16:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:16:00
1,25-06-02,22:17:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:17:00
1,25-06-02,22:18:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:18:00
1,25-06-02,22:19:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:19:00
1,25-06-02,22:20:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:20:00
1,25-06-02,22:21:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:21:00
1,25-06-02,22:22:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:22:00
1,25-06-02,22:23:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:23:00
1,25-06-02,22:24:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:24:00
1,25-06-02,22:25:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:25:00
1,25-06-02,22:26:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:26:00
1,25-06-02,22:27:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:27:00
1,25-06-02,22:28:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:28:00
1,25-06-02,22:29:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:29:00
1,25-06-02,22:30:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:30:00
1,25-06-02,22:31:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:31:00
1,25-06-02,22:32:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:32:00
1,25-06-02,22:33:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:33:00
1,25-06-02,22:34:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:34:00
1,25-06-02,22:35:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:35:00
1,25-06-02,22:36:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:36:00
1,25-06-02,22:37:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:37:00
1,25-06-02,22:38:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:38:00
1,25-06-02,22:39:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:39:00
1,25-06-02,22:40:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:40:00
1,25-06-02,22:41:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:41:00
1,25-06-02,22:42:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:42:00
1,25-06-02,22:43:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:43:00
1,25-06-02,22:44:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:44:00
1,25-06-02,22:45:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:45:00
1,25-06-02,22:46:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:46:00
1,25-06-02,22:47:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:47:00
1,25-06-02,22:48:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:48:00
1,25-06-02,22:49:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:49:00
1,25-06-02,22:50:00,21,51,0,158,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:50:00
1,25-06-02,22:51:00,21,51,0,161,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:51:00
1,25-06-02,22:52:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:52:00
1,25-06-02,22:53:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:53:00
1,25-06-02,22:54:00,21,51,0,160,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:54:00
1,25-06-02,22:55:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:55:00
1,25-06-02,22:56:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:56:00
1,25-06-02,22:57:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:57:00
1,25-06-02,22:58:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:58:00
1,25-06-02,22:59:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 22:59:00
1,25-06-02,23:00:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:00:00
1,25-06-02,23:01:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:01:00
1,25-06-02,23:02:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:02:00
1,25-06-02,23:03:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:03:00
1,25-06-02,23:04:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:04:00
1,25-06-02,23:05:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:05:00
1,25-06-02,23:06:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:06:00
1,25-06-02,23:07:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:07:00
1,25-06-02,23:08:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:08:00
1,25-06-02,23:09:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:09:00
1,25-06-02,23:10:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:10:00
1,25-06-02,23:11:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:11:00
1,25-06-02,23:12:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:12:00
1,25-06-02,23:13:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:13:00
1,25-06-02,23:14:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:14:00
1,25-06-02,23:15:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:15:00
1,25-06-02,23:16:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:16:00
1,25-06-02,23:17:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:17:00
1,25-06-02,23:18:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:18:00
1,25-06-02,23:19:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:19:00
1,25-06-02,23:20:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:20:00
1,25-06-02,23:21:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:21:00
1,25-06-02,23:22:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:22:00
1,25-06-02,23:23:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:23:00
1,25-06-02,23:24:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:24:00
1,25-06-02,23:25:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:25:00
1,25-06-02,23:26:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:26:00
1,25-06-02,23:27:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:27:00
1,25-06-02,23:28:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:28:00
1,25-06-02,23:29:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:29:00
1,25-06-02,23:30:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:30:00
1,25-06-02,23:31:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:31:00
1,25-06-02,23:32:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:32:00
1,25-06-02,23:33:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:33:00
1,25-06-02,23:34:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:34:00
1,25-06-02,23:35:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:35:00
1,25-06-02,23:36:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:36:00
1,25-06-02,23:37:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:37:00
1,25-06-02,23:38:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:38:00
1,25-06-02,23:39:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:39:00
1,25-06-02,23:40:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:40:00
1,25-06-02,23:41:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:41:00
1,25-06-02,23:42:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:42:00
1,25-06-02,23:43:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:43:00
1,25-06-02,23:44:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:44:00
1,25-06-02,23:45:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:45:00
1,25-06-02,23:46:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:46:00
1,25-06-02,23:47:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:47:00
1,25-06-02,23:48:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:48:00
1,25-06-02,23:49:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:49:00
1,25-06-02,23:50:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:50:00
1,25-06-02,23:51:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:51:00
1,25-06-02,23:52:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:52:00
1,25-06-02,23:53:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:53:00
1,25-06-02,23:54:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:54:00
1,25-06-02,23:55:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:55:00
1,25-06-02,23:56:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:56:00
1,25-06-02,23:57:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:57:00
1,25-06-02,23:58:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:58:00
1,25-06-02,23:59:00,21,51,0,159,0,0,0,0,0,0,0,34.17472,-119.25857,25/06/02 23:59:00
